datetime,open,high,low,close,volume
2022-07-04 12:00:00+00:00,1101.25,1114.84,1100.53,1109.08,4100.28001
2022-07-04 13:00:00+00:00,1109.08,1109.85,1089.12,1089.92,2532.22352
2022-07-04 14:00:00+00:00,1089.92,1095.34,1084.01,1090.13,2248.74062
2022-07-04 15:00:00+00:00,1090.13,1131.19,1089.92,1112.1,7495.93275
2022-07-04 16:00:00+00:00,1112.1,1116.64,1103.42,1109.62,2176.76931
2022-07-04 17:00:00+00:00,1109.62,1133.57,1108.91,1125.72,5212.09813
2022-07-04 18:00:00+00:00,1125.72,1135.0,1120.05,1130.28,2274.59779
2022-07-04 19:00:00+00:00,1130.28,1133.87,1118.43,1123.27,1819.97179
2022-07-04 20:00:00+00:00,1123.27,1126.71,1117.35,1121.64,1243.27129
2022-07-04 21:00:00+00:00,1121.64,1146.43,1119.42,1135.28,1724.35028
2022-07-04 22:00:00+00:00,1135.28,1149.5,1130.95,1143.03,3413.33835
2022-07-04 23:00:00+00:00,1143.03,1160.86,1140.53,1150.97,3698.21889
2022-07-05 00:00:00+00:00,1150.97,1165.0,1148.36,1153.42,4331.33922
2022-07-05 01:00:00+00:00,1153.42,1155.37,1145.6,1151.61,1566.36413
2022-07-05 02:00:00+00:00,1151.61,1152.26,1141.68,1143.9,3246.75252
2022-07-05 03:00:00+00:00,1143.9,1156.15,1143.82,1153.26,1074.08423
2022-07-05 04:00:00+00:00,1153.26,1153.66,1141.95,1150.66,1341.38899
2022-07-05 05:00:00+00:00,1150.66,1168.18,1148.62,1157.94,2842.57749
2022-07-05 06:00:00+00:00,1157.94,1176.78,1157.37,1166.23,2107.55667
2022-07-05 07:00:00+00:00,1166.23,1166.23,1153.86,1158.18,1936.5773
2022-07-05 08:00:00+00:00,1158.18,1158.56,1134.23,1138.03,3788.40595
2022-07-05 09:00:00+00:00,1138.03,1141.34,1121.14,1129.79,3398.4776
2022-07-05 10:00:00+00:00,1129.79,1132.8,1125.44,1128.64,1370.83941
2022-07-05 11:00:00+00:00,1128.64,1134.33,1108.01,1112.2,2626.59311
2022-07-05 12:00:00+00:00,1112.2,1112.77,1092.45,1093.44,3646.12321
2022-07-05 13:00:00+00:00,1093.44,1104.67,1087.41,1094.89,4531.58564
2022-07-05 14:00:00+00:00,1094.89,1108.0,1089.12,1093.47,4147.80527
2022-07-05 15:00:00+00:00,1093.47,1094.93,1076.96,1093.0,3675.35707
2022-07-05 16:00:00+00:00,1093.0,1104.0,1088.4,1095.68,2951.64558
2022-07-05 17:00:00+00:00,1095.68,1107.28,1094.46,1102.62,2291.01786
2022-07-05 18:00:00+00:00,1102.62,1128.11,1099.41,1127.43,2800.5625
2022-07-05 19:00:00+00:00,1127.43,1152.5,1123.56,1146.3,4391.3286
2022-07-05 20:00:00+00:00,1146.3,1173.8,1145.14,1154.84,3608.14356
2022-07-05 21:00:00+00:00,1154.84,1159.35,1138.71,1152.81,1693.87822
2022-07-05 22:00:00+00:00,1152.81,1155.28,1138.46,1151.05,1888.15431
2022-07-05 23:00:00+00:00,1151.05,1151.61,1128.16,1132.58,1964.84635
2022-07-06 00:00:00+00:00,1132.58,1153.99,1125.48,1143.91,3322.97595
2022-07-06 01:00:00+00:00,1143.91,1147.82,1113.45,1114.99,2882.44637
2022-07-06 02:00:00+00:00,1114.99,1123.57,1111.61,1119.0,2820.54304
2022-07-06 03:00:00+00:00,1119.0,1133.25,1113.32,1130.88,1931.09169
2022-07-06 04:00:00+00:00,1130.88,1150.65,1127.35,1132.32,3890.45102
2022-07-06 05:00:00+00:00,1132.32,1142.61,1122.13,1131.67,2320.80185
2022-07-06 06:00:00+00:00,1131.67,1135.49,1120.69,1135.03,2129.38731
2022-07-06 07:00:00+00:00,1135.03,1144.76,1132.65,1139.34,2175.02071
2022-07-06 08:00:00+00:00,1139.34,1148.79,1133.77,1141.04,2193.08969
2022-07-06 09:00:00+00:00,1141.04,1155.65,1137.53,1146.73,1875.04848
2022-07-06 10:00:00+00:00,1146.73,1148.24,1133.05,1140.63,2565.05203
2022-07-06 11:00:00+00:00,1140.63,1141.74,1127.27,1133.89,2302.82794
2022-07-06 12:00:00+00:00,1133.89,1139.74,1122.82,1136.36,2501.5746
2022-07-06 13:00:00+00:00,1136.36,1150.74,1127.24,1141.31,5024.56633
2022-07-06 14:00:00+00:00,1141.31,1146.4,1132.8,1139.42,3288.27446
2022-07-06 15:00:00+00:00,1139.42,1139.79,1128.1,1133.52,1952.53995
2022-07-06 16:00:00+00:00,1133.52,1147.42,1132.22,1145.32,1829.17385
2022-07-06 17:00:00+00:00,1145.32,1149.92,1137.97,1141.45,1112.31315
2022-07-06 18:00:00+00:00,1141.45,1165.8,1134.08,1162.44,4657.59361
2022-07-06 19:00:00+00:00,1162.44,1168.52,1148.42,1153.41,1592.14958
2022-07-06 20:00:00+00:00,1153.41,1164.77,1151.23,1161.74,1439.31725
2022-07-06 21:00:00+00:00,1161.74,1164.43,1155.18,1161.97,506.71297
2022-07-06 22:00:00+00:00,1161.97,1193.32,1161.82,1190.5,3498.82607
2022-07-06 23:00:00+00:00,1190.5,1204.6,1185.79,1186.74,2939.78006
2022-07-07 00:00:00+00:00,1186.74,1189.67,1180.02,1184.36,2098.52512
2022-07-07 01:00:00+00:00,1184.36,1188.99,1178.69,1184.62,1796.30555
2022-07-07 02:00:00+00:00,1184.62,1187.01,1166.29,1170.24,2664.08083
2022-07-07 03:00:00+00:00,1170.24,1177.89,1168.04,1176.17,1581.24276
2022-07-07 04:00:00+00:00,1176.17,1177.16,1165.96,1171.26,1874.29436
2022-07-07 05:00:00+00:00,1171.26,1175.36,1163.5,1165.3,1767.14038
2022-07-07 06:00:00+00:00,1165.3,1170.61,1163.03,1168.85,1326.68953
2022-07-07 07:00:00+00:00,1168.85,1178.04,1167.1,1176.89,1738.45283
2022-07-07 08:00:00+00:00,1176.89,1190.07,1173.17,1185.85,2814.33051
2022-07-07 09:00:00+00:00,1185.85,1194.04,1181.92,1185.58,1985.64427
2022-07-07 10:00:00+00:00,1185.58,1187.62,1180.35,1186.17,1392.11477
2022-07-07 11:00:00+00:00,1186.17,1186.47,1178.46,1185.99,1411.58608
2022-07-07 12:00:00+00:00,1185.99,1192.0,1179.36,1187.62,2156.32454
2022-07-07 13:00:00+00:00,1187.62,1201.79,1181.92,1197.2,3151.9272
2022-07-07 14:00:00+00:00,1197.2,1228.18,1192.68,1222.78,7182.56972
2022-07-07 15:00:00+00:00,1222.78,1229.0,1213.65,1220.4,2538.2903
2022-07-07 16:00:00+00:00,1220.4,1240.21,1214.84,1233.61,4016.75183
2022-07-07 17:00:00+00:00,1233.61,1234.22,1217.06,1221.75,2945.21779
2022-07-07 18:00:00+00:00,1221.75,1236.88,1221.13,1233.95,2660.85199
2022-07-07 19:00:00+00:00,1233.95,1254.97,1233.07,1247.59,3661.59644
2022-07-07 20:00:00+00:00,1247.59,1250.07,1233.39,1238.68,2158.17717
2022-07-07 21:00:00+00:00,1238.68,1241.92,1233.24,1240.01,753.78312
2022-07-07 22:00:00+00:00,1240.01,1241.74,1225.2,1229.65,1710.24014
2022-07-07 23:00:00+00:00,1229.65,1244.85,1227.87,1237.41,1846.92117
2022-07-08 00:00:00+00:00,1237.41,1243.23,1231.18,1241.67,2518.34302
2022-07-08 01:00:00+00:00,1241.67,1276.4,1239.4,1262.14,5110.26388
2022-07-08 02:00:00+00:00,1262.14,1263.71,1242.45,1253.62,2958.13668
2022-07-08 03:00:00+00:00,1253.62,1259.43,1250.13,1259.11,1921.20369
2022-07-08 04:00:00+00:00,1259.11,1267.62,1252.83,1253.62,2246.55575
2022-07-08 05:00:00+00:00,1253.62,1256.13,1238.98,1244.62,2129.22983
2022-07-08 06:00:00+00:00,1244.62,1248.61,1240.25,1244.32,1606.72617
2022-07-08 07:00:00+00:00,1244.32,1245.67,1234.58,1241.37,1618.82471
2022-07-08 08:00:00+00:00,1241.37,1244.74,1216.58,1217.31,2727.18905
2022-07-08 09:00:00+00:00,1217.31,1221.03,1204.51,1217.07,4384.64247
2022-07-08 10:00:00+00:00,1217.07,1231.7,1213.12,1217.36,2510.16221
2022-07-08 11:00:00+00:00,1217.36,1227.17,1213.98,1221.27,1970.36181
2022-07-08 12:00:00+00:00,1221.27,1234.04,1201.0,1211.17,7249.37374
2022-07-08 13:00:00+00:00,1211.17,1220.52,1193.7,1199.04,7041.84706
2022-07-08 14:00:00+00:00,1199.04,1232.35,1193.26,1227.22,5131.22057
2022-07-08 15:00:00+00:00,1227.22,1241.18,1222.48,1235.84,6468.68235
2022-07-08 16:00:00+00:00,1235.84,1236.82,1213.77,1221.64,3054.0439
2022-07-08 17:00:00+00:00,1221.64,1230.66,1216.23,1225.29,1999.78248
2022-07-08 18:00:00+00:00,1225.29,1237.44,1221.39,1228.19,2374.97454
2022-07-08 19:00:00+00:00,1228.19,1247.76,1221.35,1240.08,4494.89868
2022-07-08 20:00:00+00:00,1240.08,1254.27,1236.34,1243.79,2988.03223
2022-07-08 21:00:00+00:00,1243.79,1251.22,1227.74,1229.14,1256.22958
2022-07-08 22:00:00+00:00,1229.14,1237.31,1228.48,1231.18,1173.21414
2022-07-08 23:00:00+00:00,1231.18,1242.89,1211.14,1213.91,2153.0607
2022-07-09 00:00:00+00:00,1213.91,1221.66,1207.3,1211.09,3613.60143
2022-07-09 01:00:00+00:00,1211.09,1218.96,1209.23,1212.5,1656.16697
2022-07-09 02:00:00+00:00,1212.5,1217.11,1211.64,1215.59,924.78548
2022-07-09 03:00:00+00:00,1215.59,1217.3,1204.52,1216.97,1536.83371
2022-07-09 04:00:00+00:00,1216.97,1218.68,1210.71,1217.68,1368.40165
2022-07-09 05:00:00+00:00,1217.68,1222.71,1211.11,1214.69,1296.08979
2022-07-09 06:00:00+00:00,1214.69,1219.35,1213.68,1217.66,1052.07776
2022-07-09 07:00:00+00:00,1217.66,1227.53,1217.29,1225.07,1735.12606
2022-07-09 08:00:00+00:00,1225.07,1227.87,1218.54,1227.38,1280.07806
2022-07-09 09:00:00+00:00,1227.38,1227.38,1216.65,1219.84,885.09556
2022-07-09 10:00:00+00:00,1219.84,1225.24,1216.5,1224.76,773.62328
2022-07-09 11:00:00+00:00,1224.76,1226.42,1205.15,1209.79,1407.57183
2022-07-09 12:00:00+00:00,1209.79,1216.13,1206.55,1214.03,1276.44932
2022-07-09 13:00:00+00:00,1214.03,1218.25,1210.41,1214.04,911.59446
2022-07-09 14:00:00+00:00,1214.04,1222.66,1211.52,1214.74,1327.7799
2022-07-09 15:00:00+00:00,1214.74,1218.39,1212.92,1215.38,719.51213
2022-07-09 16:00:00+00:00,1215.38,1223.58,1214.26,1222.14,817.38568
2022-07-09 17:00:00+00:00,1222.14,1235.26,1220.35,1228.17,1926.12843
2022-07-09 18:00:00+00:00,1228.17,1233.82,1222.7,1223.44,1070.0081
2022-07-09 19:00:00+00:00,1223.44,1224.39,1209.41,1218.88,1435.30771
2022-07-09 20:00:00+00:00,1218.88,1220.55,1215.0,1219.77,521.94768
2022-07-09 21:00:00+00:00,1219.77,1223.65,1218.36,1221.53,471.14603
2022-07-09 22:00:00+00:00,1221.53,1226.49,1214.25,1216.41,1531.39508
2022-07-09 23:00:00+00:00,1216.41,1220.37,1213.0,1216.92,760.63317
2022-07-10 00:00:00+00:00,1216.92,1218.2,1210.28,1210.41,1339.52567
2022-07-10 01:00:00+00:00,1210.41,1219.95,1208.59,1210.39,1293.25253
2022-07-10 02:00:00+00:00,1210.39,1213.39,1182.5,1190.79,4428.20369
2022-07-10 03:00:00+00:00,1190.79,1191.7,1184.43,1188.18,2068.13065
2022-07-10 04:00:00+00:00,1188.18,1194.8,1184.17,1191.94,1690.33525
2022-07-10 05:00:00+00:00,1191.94,1195.49,1191.56,1193.17,919.6819
2022-07-10 06:00:00+00:00,1193.17,1193.56,1185.66,1188.96,1137.88123
2022-07-10 07:00:00+00:00,1188.96,1191.74,1186.11,1189.41,1095.61362
2022-07-10 08:00:00+00:00,1189.41,1194.41,1181.24,1188.26,2142.62991
2022-07-10 09:00:00+00:00,1188.26,1190.62,1184.43,1187.25,1300.73219
2022-07-10 10:00:00+00:00,1187.25,1188.42,1175.69,1183.12,2015.16146
2022-07-10 11:00:00+00:00,1183.12,1186.01,1173.91,1183.69,2947.36949
2022-07-10 12:00:00+00:00,1183.69,1188.13,1182.46,1184.84,1341.90129
2022-07-10 13:00:00+00:00,1184.84,1184.84,1170.33,1176.32,2093.47095
2022-07-10 14:00:00+00:00,1176.32,1176.32,1156.12,1159.45,4068.90558
2022-07-10 15:00:00+00:00,1159.45,1167.5,1157.98,1163.38,1798.78156
2022-07-10 16:00:00+00:00,1163.38,1176.13,1153.32,1171.91,2711.47103
2022-07-10 17:00:00+00:00,1171.91,1174.56,1169.91,1171.97,857.04558
2022-07-10 18:00:00+00:00,1171.97,1172.36,1163.64,1168.35,700.10926
2022-07-10 19:00:00+00:00,1168.35,1174.52,1161.75,1174.22,1398.63395
2022-07-10 20:00:00+00:00,1174.22,1183.5,1170.22,1178.23,1820.25235
2022-07-10 21:00:00+00:00,1178.23,1184.7,1176.57,1177.41,1002.48613
2022-07-10 22:00:00+00:00,1177.41,1177.41,1160.33,1168.44,2485.95412
2022-07-10 23:00:00+00:00,1168.44,1170.22,1163.43,1168.18,1570.49673
2022-07-11 00:00:00+00:00,1168.18,1171.04,1157.08,1170.0,2756.66008
2022-07-11 01:00:00+00:00,1170.0,1170.38,1148.79,1152.83,2906.79244
2022-07-11 02:00:00+00:00,1152.83,1155.33,1143.92,1149.2,2565.17984
2022-07-11 03:00:00+00:00,1149.2,1156.04,1144.55,1154.89,2154.26511
2022-07-11 04:00:00+00:00,1154.89,1155.2,1143.55,1149.32,1599.98169
2022-07-11 05:00:00+00:00,1149.32,1152.83,1144.48,1146.95,1288.39453
2022-07-11 06:00:00+00:00,1146.95,1148.93,1136.85,1139.93,3309.82385
2022-07-11 07:00:00+00:00,1139.93,1145.44,1138.45,1143.16,2016.04595
2022-07-11 08:00:00+00:00,1143.16,1147.58,1141.58,1142.81,1688.03271
2022-07-11 09:00:00+00:00,1142.81,1149.58,1141.92,1147.15,1023.62464
2022-07-11 10:00:00+00:00,1147.15,1149.9,1143.55,1145.01,1117.55088
2022-07-11 11:00:00+00:00,1145.01,1149.23,1141.49,1143.51,1099.75189
2022-07-11 12:00:00+00:00,1143.51,1154.66,1139.28,1152.9,1541.60567
2022-07-11 13:00:00+00:00,1152.9,1161.52,1130.83,1136.5,5198.49804
2022-07-11 14:00:00+00:00,1136.5,1145.52,1128.36,1139.21,2269.09553
2022-07-11 15:00:00+00:00,1139.21,1144.1,1134.18,1143.72,1221.39457
2022-07-11 16:00:00+00:00,1143.72,1148.54,1140.37,1141.88,1251.37047
2022-07-11 17:00:00+00:00,1141.88,1156.52,1141.63,1154.36,1724.00314
2022-07-11 18:00:00+00:00,1154.36,1156.67,1147.48,1148.77,1672.81034
2022-07-11 19:00:00+00:00,1148.77,1150.16,1136.47,1142.03,1612.53614
2022-07-11 20:00:00+00:00,1142.03,1145.09,1134.61,1138.87,1523.38172
2022-07-11 21:00:00+00:00,1138.87,1139.02,1118.16,1122.18,1298.1671
2022-07-11 22:00:00+00:00,1122.18,1122.18,1092.74,1098.82,5441.8101
2022-07-11 23:00:00+00:00,1098.82,1101.85,1091.68,1096.07,3767.68462
2022-07-12 00:00:00+00:00,1096.07,1098.2,1083.69,1085.87,4290.58978
2022-07-12 01:00:00+00:00,1085.87,1095.55,1084.85,1091.13,2699.36235
2022-07-12 02:00:00+00:00,1091.13,1094.19,1089.15,1091.3,2225.847
2022-07-12 03:00:00+00:00,1091.3,1091.3,1081.55,1086.07,2685.26363
2022-07-12 04:00:00+00:00,1086.07,1091.92,1084.87,1088.18,1767.01423
2022-07-12 05:00:00+00:00,1088.18,1093.17,1087.01,1087.01,1394.61499
2022-07-12 06:00:00+00:00,1087.01,1087.27,1076.96,1078.89,3792.40832
2022-07-12 07:00:00+00:00,1078.89,1079.92,1062.78,1069.05,4900.19171
2022-07-12 08:00:00+00:00,1069.05,1070.67,1061.12,1067.16,2847.7277
2022-07-12 09:00:00+00:00,1067.16,1069.12,1054.0,1054.83,3257.35608
2022-07-12 10:00:00+00:00,1054.83,1064.99,1054.58,1058.58,2105.34909
2022-07-12 11:00:00+00:00,1058.58,1072.2,1057.31,1066.17,3207.13983
2022-07-12 12:00:00+00:00,1066.17,1075.45,1065.36,1072.76,2787.89603
2022-07-12 13:00:00+00:00,1072.76,1082.1,1066.46,1067.87,5565.65641
2022-07-12 14:00:00+00:00,1067.87,1077.44,1061.91,1076.0,6091.13045
2022-07-12 15:00:00+00:00,1076.0,1083.53,1075.0,1076.1,3887.87863
2022-07-12 16:00:00+00:00,1076.1,1088.78,1074.73,1083.61,3949.86351
2022-07-12 17:00:00+00:00,1083.61,1084.81,1073.46,1076.21,1932.2365
2022-07-12 18:00:00+00:00,1076.21,1076.93,1060.28,1061.5,1703.08835
2022-07-12 19:00:00+00:00,1061.5,1061.5,1033.33,1041.48,6081.00414
2022-07-12 20:00:00+00:00,1041.48,1050.37,1037.51,1047.39,2877.05011
2022-07-12 21:00:00+00:00,1047.39,1051.47,1040.44,1040.44,757.25024
2022-07-12 22:00:00+00:00,1040.44,1049.36,1036.41,1042.88,2001.23921
2022-07-12 23:00:00+00:00,1042.88,1048.72,1035.34,1038.49,2434.5556
2022-07-13 00:00:00+00:00,1038.49,1046.82,1035.78,1042.65,3486.32556
2022-07-13 01:00:00+00:00,1042.65,1048.89,1041.34,1046.92,1780.44396
2022-07-13 02:00:00+00:00,1046.92,1059.61,1046.92,1057.15,1952.0974
2022-07-13 03:00:00+00:00,1057.15,1058.81,1051.08,1052.29,2213.96654
2022-07-13 04:00:00+00:00,1052.29,1057.4,1049.0,1051.61,1619.48459
2022-07-13 05:00:00+00:00,1051.61,1063.56,1050.18,1058.99,1716.51561
2022-07-13 06:00:00+00:00,1058.99,1061.53,1055.46,1061.53,1922.11686
2022-07-13 07:00:00+00:00,1061.53,1072.42,1056.89,1069.4,3816.28669
2022-07-13 08:00:00+00:00,1069.4,1079.52,1065.77,1076.52,4040.83546
2022-07-13 09:00:00+00:00,1076.52,1078.29,1072.48,1073.83,1678.15828
2022-07-13 10:00:00+00:00,1073.83,1076.49,1068.21,1072.45,1459.27065
2022-07-13 11:00:00+00:00,1072.45,1083.54,1070.56,1082.04,2278.81404
2022-07-13 12:00:00+00:00,1082.04,1102.39,1006.39,1029.45,35468.4338
2022-07-13 13:00:00+00:00,1029.45,1046.47,1016.16,1041.82,16938.10088
2022-07-13 14:00:00+00:00,1041.82,1072.5,1032.6,1066.46,13724.78562
2022-07-13 15:00:00+00:00,1066.46,1074.28,1056.0,1060.02,4665.7416
2022-07-13 16:00:00+00:00,1060.02,1073.97,1049.79,1073.72,4294.30256
2022-07-13 17:00:00+00:00,1073.72,1098.78,1072.31,1093.94,5783.9405
2022-07-13 18:00:00+00:00,1093.94,1094.92,1081.98,1090.88,3413.16345
2022-07-13 19:00:00+00:00,1090.88,1093.65,1074.9,1076.34,2495.21464
2022-07-13 20:00:00+00:00,1076.34,1081.45,1074.97,1076.55,1550.62529
2022-07-13 21:00:00+00:00,1076.55,1091.82,1075.68,1090.03,909.11569
2022-07-13 22:00:00+00:00,1090.03,1097.24,1083.08,1086.23,1803.68962
2022-07-13 23:00:00+00:00,1086.23,1119.58,1085.99,1115.14,7298.30542
2022-07-14 00:00:00+00:00,1115.14,1123.5,1109.6,1114.11,4660.59009
2022-07-14 01:00:00+00:00,1114.11,1127.0,1110.39,1113.39,4260.87507
2022-07-14 02:00:00+00:00,1113.39,1116.3,1109.16,1111.98,2308.12727
2022-07-14 03:00:00+00:00,1111.98,1119.28,1110.7,1112.59,2362.59095
2022-07-14 04:00:00+00:00,1112.59,1114.9,1104.3,1106.26,2181.11533
2022-07-14 05:00:00+00:00,1106.26,1113.62,1103.37,1106.16,1880.85415
2022-07-14 06:00:00+00:00,1106.16,1107.48,1094.44,1102.03,3740.82127
2022-07-14 07:00:00+00:00,1102.03,1103.84,1093.34,1097.58,2337.03531
2022-07-14 08:00:00+00:00,1097.58,1100.79,1083.01,1084.49,2884.07148
2022-07-14 09:00:00+00:00,1084.49,1089.3,1077.25,1089.07,2516.77586
2022-07-14 10:00:00+00:00,1089.07,1092.47,1083.88,1087.24,2266.39627
2022-07-14 11:00:00+00:00,1087.24,1088.82,1072.1,1081.5,3979.17953
2022-07-14 12:00:00+00:00,1081.5,1090.94,1072.9,1087.3,6886.72029
