configuration_id,group,control,mode,max_wait_bars,tolerance,retrace_pct,return_percent,annualized_return_percent,final_balance,maximum_drawdown_percent,profit_factor,win_rate_percent,average_trade,exposure_percent,fees,trades,blocked_entries,ema_signals,confirmed_pullbacks,confirmation_rate_percent,timeout_count,cancelled_count,average_wait_bars,median_wait_bars,average_entry_improvement_percent,median_entry_improvement_percent,worst_entry_deterioration_percent,worse_entry_count,worse_entry_percent,retained_trades_percent,control_return_percent,control_maximum_drawdown_percent,control_profit_factor,control_trades,passes_primary_filter,profitable_walk_forward_windows,walk_forward_windows_better_than_control,compounded_walk_forward_return_percent,median_walk_forward_profit_factor,worst_walk_forward_return_percent,median_walk_forward_return_delta_percent,passes_success_criteria
CLOSE_NEAR_EMA|wait=3|tol=0.0075|retrace=-,atr_adx_pullback,atr_adx,CLOSE_NEAR_EMA,3,0.0075,,30.982289053663226,19.262844466717823,1309.8228905366323,23.37743284838636,1.5561443639033266,35.483870967741936,9.994286791504274,12.107222635889798,80.03729777638456,31,42,138,73,52.89855072463768,60,5,1.5205479452054795,1,0.37879275758137493,0.29072185364888187,-0.28133376073330923,9,29.03225806451613,45.588235294117645,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,False,3,3,25.51871419868821,1.4469725877878945,-6.089565760545554,0.10035746371804599,False
CLOSE_NEAR_EMA|wait=5|tol=0.0075|retrace=-,pullback,baseline,CLOSE_NEAR_EMA,5,0.0075,,7.54468191978217,4.862024847678859,1075.4468191978217,32.08336546473785,1.0560439868814862,29.411764705882355,0.8876096376214344,28.071481757259864,194.99094760666705,85,0,138,85,61.59420289855072,47,6,1.9294117647058824,1,0.33301714603301513,0.22416799187630468,-0.6572215663124642,26,30.58823529411765,61.59420289855072,-53.786361983894245,62.371252606419006,0.6736592530646253,138,True,2,4,38.5343256440946,0.7587456954296217,-18.425857854450943,14.089076734627806,False
CLOSE_NEAR_EMA|wait=5|tol=0.0075|retrace=-,atr_pullback,atr,CLOSE_NEAR_EMA,5,0.0075,,19.48762875245052,12.323085333289807,1194.8762875245052,26.456607128321448,1.1535685223343772,32.467532467532465,2.5308608769416256,26.38868205510052,183.0057780141387,77,8,138,85,61.59420289855072,47,6,1.9294117647058824,1,0.3314172185859895,0.2324397465267875,-0.6572215663124642,23,29.87012987012987,60.15625,-40.35102644737128,51.708882561148904,0.7623025578428135,128,True,2,3,53.43166090066293,0.7587456954296217,-12.246387532671541,12.953140700185019,False
CLOSE_NEAR_EMA|wait=5|tol=0.0075|retrace=-,adx_pullback,adx,CLOSE_NEAR_EMA,5,0.0075,,18.3330562938746,11.61348292541151,1183.330562938746,25.57963694475511,1.277537079331329,31.57894736842105,4.8244884983880665,13.492181682799703,91.64983262484078,38,47,138,85,61.59420289855072,47,6,1.9294117647058824,1,0.3921566139349681,0.30333212777282614,-0.6572215663124642,11,28.947368421052634,52.77777777777778,-17.29566320602254,40.80885771074259,0.8606671668162691,72,True,3,4,15.532794796833338,1.0224769326093655,-7.388056372458811,4.049633619612108,False
CLOSE_NEAR_EMA|wait=5|tol=0.0075|retrace=-,atr_adx_pullback,atr_adx,CLOSE_NEAR_EMA,5,0.0075,,19.03924491628586,12.04779183949729,1190.3924491628586,25.57963694475511,1.2912655973655351,32.432432432432435,5.145741869266464,13.47728965003723,89.20515003171158,37,48,138,85,61.59420289855072,47,6,1.9294117647058824,1,0.37554206471023427,0.2909773484872965,-0.6572215663124642,11,29.72972972972973,54.41176470588235,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,True,3,2,16.222272004269467,1.0224769326093655,-7.388056372458811,-3.683097413835526,False
CLOSE_NEAR_EMA|wait=8|tol=0.0075|retrace=-,pullback,baseline,CLOSE_NEAR_EMA,8,0.0075,,15.696369243647403,9.983887467549412,1156.963692436474,35.95377516317691,1.0889637401906285,29.7029702970297,1.554095964717558,33.730454206999255,251.80676898886122,101,0,138,101,73.18840579710145,31,6,2.732673267326733,2,0.3687541458007872,0.23771131672233003,-0.6572215663124642,31,30.693069306930692,73.18840579710145,-53.786361983894245,62.371252606419006,0.6736592530646253,138,True,3,4,36.37492866509309,1.040748322194093,-23.487554915902706,9.027379673176043,False
CLOSE_NEAR_EMA|wait=8|tol=0.0075|retrace=-,atr_pullback,atr,CLOSE_NEAR_EMA,8,0.0075,,28.544569284262096,17.809374702132175,1285.445692842621,32.475844419089675,1.1687223082745606,32.25806451612903,3.06930852518948,32.04765450483991,240.05008831166532,93,8,138,101,73.18840579710145,31,6,2.732673267326733,2,0.3705036252063915,0.251944639364577,-0.6572215663124642,28,30.107526881720432,72.65625,-40.35102644737128,51.708882561148904,0.7623025578428135,128,True,3,3,51.04005244195318,1.1132243655598826,-17.462038271521237,7.492824304857958,False
CLOSE_NEAR_EMA|wait=8|tol=0.0075|retrace=-,adx_pullback,adx,CLOSE_NEAR_EMA,8,0.0075,,39.79648427446359,24.441730336100086,1397.964842744636,29.439614108129923,1.3933906085852903,33.33333333333333,7.803232210679145,18.734177215189874,146.1516553415078,51,50,138,101,73.18840579710145,31,6,2.732673267326733,2,0.4527543432667729,0.386635070682406,-0.6572215663124642,15,29.411764705882355,70.83333333333334,-17.29566320602254,40.80885771074259,0.8606671668162691,72,True,3,3,24.89406406706445,1.3256106734237345,-12.751463680703171,0.8351188651307195,False
CLOSE_NEAR_EMA|wait=8|tol=0.0075|retrace=-,atr_adx_pullback,atr_adx,CLOSE_NEAR_EMA,8,0.0075,,40.630762452849716,24.925956357479095,1406.3076245284972,29.018523474029884,1.4048932051089615,34.0,8.126152490569952,18.7192851824274,143.1374049579143,50,51,138,101,73.18840579710145,31,6,2.732673267326733,2,0.44167153142710597,0.35116098887038094,-0.6572215663124642,15,30.0,73.52941176470588,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,True,3,2,25.639407505434008,1.3256106734237345,-12.751463680703171,-5.038541649813543,False
PERCENT_RETRACE|wait=2|tol=-|retrace=0.0025,pullback,baseline,PERCENT_RETRACE,2,,0.0025,-1.451792655604629,-0.9499960374973138,985.4820734439537,28.97417265471869,0.9812613190640491,32.6530612244898,-0.29628421542952077,17.54281459419211,99.39625030015617,49,0,138,49,35.507246376811594,87,2,1.3265306122448979,1,0.5928327560750589,0.4069589070762115,0.25048575508579296,0,0.0,35.507246376811594,-53.786361983894245,62.371252606419006,0.6736592530646253,138,False,1,3,-13.091272959733157,0.4651394604288741,-14.360438380859467,18.154496208219282,False
